transaction_id,customer_id,amount,timestamp
txn_2027459,cust_107,50.6,2025-08-29 12:55:00
txn_2027460,cust_105,481.41,2025-08-22 10:10:00
txn_2027461,cust_103,365.67,2025-03-10 17:33:00
txn_2027462,cust_111,invalid_price,2025-08-14 17:23:00
txn_2027463,cust_103,,2025-08-07 09:43:00
txn_2027464,cust_107,95.75,2025-06-29 15:55:00
txn_2027465,cust_111,137.06,2025-08-14 21:08:00
txn_2027466,cust_103,472.44,2025-05-21 21:52:00
txn_2027467,cust_108,226.65,2025-01-06 08:48:00
txn_2027468,cust_109,254.15,2025-01-01 19:11:00
txn_2027469,cust_113,388.37,2025-07-29 09:30:00
txn_2027470,cust_109,294.53,2025-03-18 11:04:00
txn_2027471,cust_114,144.57,2025-09-03 11:47:00
txn_2027472,cust_114,336.11,2025-08-28 14:27:00
txn_2027473,cust_108,104.36,2025-07-02 18:07:00
txn_2027474,cust_111,337.84,2025-09-03 16:27:00
txn_2027475,cust_108,576.64,2025-02-14 10:16:00
txn_2027476,cust_109,75.84,2025-05-01 17:43:00
txn_2027477,cust_103,invalid_price,2025-07-15 11:15:00
txn_2027478,cust_107,491.96,2025-01-03 10:44:00
txn_2027479,cust_109,526.05,2025-02-19 13:58:00
txn_2027480,cust_114,135.66,2025-08-16 18:58:00
txn_2027481,cust_103,120.43,2025-02-28 18:52:00
txn_2027482,cust_112,351.97,2025-02-09 08:58:00
txn_2027483,cust_109,56.95,2025-08-08 12:45:00
txn_2027484,cust_112,381.43,2025-09-03 20:45:00
txn_2027485,cust_100,574.49,2025-07-03 19:50:00
txn_2027486,cust_104,,2025-09-08 17:25:00
txn_2027487,cust_109,303.69,2025-03-12 22:18:00
txn_2027488,cust_107,305.0,
txn_2027489,cust_110,72.32,2025-09-12 14:15:00
txn_2027490,cust_111,310.53,2025-07-02 08:22:00
txn_2027491,cust_113,449.81,2025-05-05 11:46:00
txn_2027492,cust_113,377.8,2025-04-05 19:09:00
txn_2027493,cust_105,257.64,2025-07-05 16:03:00
txn_2027494,cust_102,415.25,2025-07-10 21:54:00
txn_2027495,cust_101,328.86,2025-07-08 17:33:00
txn_2027496,cust_113,343.09,2025-09-11 18:43:00
txn_2027497,cust_101,558.85,2025-09-05 08:09:00
txn_2027497,cust_110,251.76,2025-07-20 22:57:00
txn_2027499,cust_103,459.59,2025-06-25 12:54:00
txn_2027500,cust_110,576.75,2025-06-13 19:04:00
txn_2027501,cust_106,213.41,
txn_2027502,cust_107,invalid_price,2025-08-27 21:19:00
txn_2027502,cust_101,260.89,2025-09-11 20:52:00
txn_2027504,cust_107,317.98,2025-03-06 11:31:00
txn_2027505,cust_102,491.46,2025-01-31 11:36:00
txn_2027506,cust_108,206.44,2025-06-04 21:42:00
txn_2027507,cust_100,289.37,2025-05-29 21:05:00
txn_2027508,cust_113,92.75,2025-02-12 11:29:00
txn_2027509,cust_112,invalid_price,2025-01-21 15:40:00
txn_2027510,cust_103,569.81,2025-09-10 15:55:00
txn_2027511,cust_114,383.2,2025-07-03 20:01:00
txn_2027512,cust_101,57.15,2025-08-18 17:00:00
txn_2027513,cust_112,168.28,2025-05-10 08:20:00
txn_2027514,cust_106,invalid_price,2025-06-20 15:22:00
txn_2027515,cust_104,311.65,2025-08-03 21:28:00
txn_2027516,cust_113,392.47,2025-05-07 10:32:00
txn_2027517,cust_103,350.13,2025-09-08 09:31:00
txn_2027518,cust_110,581.99,2025-07-07 09:02:00
txn_2027519,cust_111,invalid_price,2025-01-26 18:06:00
txn_2027520,cust_106,341.44,2025-03-13 17:50:00
txn_2027521,cust_102,236.51,2025-03-13 14:31:00
txn_2027522,cust_105,319.31,2025-02-24 21:02:00
txn_2027523,cust_110,353.28,2025-08-02 18:03:00
txn_2027524,cust_111,526.92,2025-06-15 22:38:00
txn_2027525,cust_110,423.81,2025-06-09 18:55:00
txn_2027526,cust_107,337.72,2025-04-29 10:28:00
txn_2027526,cust_110,403.23,2025-08-09 18:00:00
txn_2027528,cust_109,557.5,2025-04-02 14:17:00
txn_2027529,cust_108,516.86,2025-03-19 20:59:00
txn_2027530,cust_101,265.76,2025-03-03 09:27:00
txn_2027531,cust_108,360.81,2025-01-24 17:12:00
txn_2027532,cust_110,374.48,2025-07-29 15:10:00
txn_2027533,cust_102,418.06,2025-03-06 14:41:00
txn_2027534,cust_105,-100.0,2025-01-25 20:28:00
txn_2027535,cust_106,60.59,2025-08-02 22:01:00
txn_2027536,cust_114,311.44,
txn_2027537,cust_102,589.45,2025-02-06 08:36:00
txn_2027538,cust_110,,2025-08-12 12:59:00
txn_2027539,cust_103,61.01,2025-02-02 11:58:00
txn_2027540,cust_106,223.27,2025-03-15 17:44:00
txn_2027541,cust_103,327.14,2025-01-13 20:40:00
txn_2027542,cust_107,136.57,2025-03-25 21:09:00
txn_2027542,cust_104,367.23,2025-03-28 08:14:00
txn_2027544,cust_107,303.78,2025-03-01 13:48:00
txn_2027545,cust_100,531.15,2025-07-03 20:03:00
txn_2027546,cust_101,237.08,2025-02-02 17:22:00
txn_2027547,cust_106,585.54,2025-07-10 21:11:00
txn_2027548,cust_112,579.28,2025-09-04 18:10:00
txn_2027549,cust_110,513.91,2025-02-11 18:11:00
txn_2027550,cust_107,110.36,2025-03-17 18:52:00
txn_2027551,cust_114,357.26,2025-06-22 22:11:00
txn_2027552,cust_106,483.82,2025-01-30 10:21:00
txn_2027553,cust_112,372.57,2025-07-19 20:04:00
txn_2027554,cust_110,298.14,2025-01-22 15:07:00
txn_2027555,cust_110,103.81,2025-09-14 22:30:00
txn_2027556,cust_107,75.3,2025-07-31 11:05:00
txn_2027557,cust_109,255.41,2025-04-10 09:15:00
txn_2027558,cust_113,261.62,2025-01-02 11:59:00
txn_2027559,cust_106,375.63,2025-08-23 11:30:00
txn_2027560,cust_109,435.82,2025-09-05 11:05:00
txn_2027561,cust_100,337.76,2025-06-07 20:39:00
txn_2027562,cust_101,536.13,2025-05-11 12:52:00
txn_2027563,cust_108,320.73,2025-08-31 14:49:00
txn_2027564,cust_112,509.12,2025-03-08 19:47:00
txn_2027565,cust_102,,2025-05-31 09:35:00
txn_2027566,cust_108,538.77,2025-04-28 22:08:00
txn_2027567,cust_101,345.98,2025-07-21 08:11:00
txn_2027568,cust_105,496.88,2025-08-12 11:04:00
txn_2027569,cust_110,343.68,2025-08-30 11:51:00
txn_2027570,cust_109,342.31,2025-01-26 19:39:00
txn_2027571,cust_111,424.98,2025-03-11 22:56:00
txn_2027572,cust_101,597.51,2025-01-12 18:14:00
txn_2027573,cust_114,invalid_price,2025-04-28 18:38:00
txn_2027574,cust_105,356.13,2025-08-30 13:53:00
txn_2027575,cust_108,175.08,2025-09-03 11:45:00
txn_2027576,cust_102,87.47,2025-08-04 10:14:00
txn_2027577,cust_112,209.94,2025-03-07 10:32:00
txn_2027578,cust_111,381.8,2025-09-06 18:25:00
txn_2027579,cust_103,351.26,2025-05-16 16:58:00
txn_2027580,cust_103,599.26,2025-06-10 22:01:00
txn_2027581,cust_110,293.22,2025-04-16 20:31:00
txn_2027582,cust_104,122.47,2025-04-13 13:15:00
txn_2027583,cust_108,386.58,2025-05-28 19:44:00
txn_2027584,cust_108,333.69,
txn_2027585,cust_104,491.06,2025-04-08 10:02:00
txn_2027586,cust_104,171.75,2025-04-22 22:30:00
txn_2027587,cust_101,449.67,2025-01-23 14:09:00
txn_2027588,cust_111,400.72,2025-09-04 09:39:00
txn_2027589,cust_108,412.85,2025-05-20 19:37:00
txn_2027590,cust_100,,2025-07-28 17:44:00
txn_2027591,cust_100,277.26,2025-06-05 12:41:00
txn_2027592,cust_106,221.31,2025-05-25 20:00:00
txn_2027593,cust_113,89.72,2025-07-03 21:11:00
txn_2027594,cust_108,459.56,2025-06-30 19:29:00
txn_2027595,cust_112,211.13,2025-04-24 11:59:00
txn_2027596,cust_108,485.81,2025-08-18 10:42:00
txn_2027597,cust_111,92.4,2025-01-19 08:43:00
txn_2027598,cust_106,596.5,2025-05-21 18:56:00
txn_2027599,cust_108,277.69,2025-06-13 19:38:00
txn_2027600,cust_104,578.44,2025-03-03 20:42:00
txn_2027601,cust_112,528.94,2025-01-06 11:28:00
txn_2027602,cust_110,523.24,2025-05-30 18:47:00
txn_2027603,cust_110,576.64,2025-02-22 11:09:00
txn_2027604,cust_114,117.61,2025-01-28 09:35:00
txn_2027605,cust_104,,2025-03-04 20:13:00
txn_2027606,cust_114,598.07,2025-09-04 20:39:00
txn_2027607,cust_110,264.0,2025-06-08 08:04:00
txn_2027608,cust_101,167.36,2025-03-05 11:12:00
txn_2027609,cust_110,516.89,2025-08-24 22:47:00
txn_2027610,cust_100,143.33,2025-05-30 21:47:00
txn_2027611,cust_111,154.29,2025-06-03 21:21:00
txn_2027612,cust_105,199.26,2025-06-19 12:46:00
txn_2027613,cust_100,259.07,2025-01-23 20:16:00
txn_2027614,cust_111,-100.0,2025-05-18 12:27:00
txn_2027615,cust_101,515.2,2025-08-18 21:46:00
txn_2027616,cust_111,193.77,2025-08-28 08:12:00
txn_2027617,cust_105,415.18,2025-07-09 20:22:00
txn_2027618,cust_109,492.19,2025-07-11 16:00:00
txn_2027619,cust_111,280.15,2025-07-01 16:21:00
txn_2027620,cust_100,270.59,2025-02-13 17:42:00
txn_2027621,cust_111,,2025-05-08 17:26:00
txn_2027622,cust_105,353.33,2025-05-15 22:45:00
txn_2027623,cust_113,82.05,2025-08-19 10:54:00
txn_2027624,cust_108,398.7,2025-06-21 14:34:00
txn_2027625,cust_104,198.86,2025-08-08 16:23:00
txn_2027626,cust_100,347.72,2025-05-03 10:29:00
txn_2027627,cust_111,156.91,2025-04-02 12:06:00
txn_2027628,cust_103,545.26,2025-07-08 08:46:00
txn_2027629,cust_104,472.98,2025-09-04 20:11:00
txn_2027630,cust_108,88.04,2025-09-13 18:53:00
txn_2027631,cust_104,327.65,2025-06-29 18:50:00
txn_2027632,cust_100,55.05,2025-02-09 18:43:00
txn_2027633,cust_114,426.45,
txn_2027634,cust_107,375.27,2025-08-31 22:41:00
txn_2027635,cust_109,64.57,2025-03-22 20:36:00
txn_2027636,cust_108,282.19,2025-02-11 12:34:00
txn_2027637,cust_105,52.28,2025-05-27 16:14:00
txn_2027638,cust_110,75.36,2025-04-08 11:10:00
txn_2027639,cust_114,283.31,2025-06-20 15:55:00
txn_2027640,cust_109,475.1,2025-01-13 08:12:00
txn_2027641,cust_103,370.44,2025-07-06 17:23:00
txn_2027642,cust_111,404.08,2025-08-07 10:32:00
txn_2027643,cust_110,278.4,2025-06-03 18:52:00
txn_2027644,cust_106,451.77,2025-09-02 10:46:00
txn_2027645,cust_113,122.81,2025-07-09 09:00:00
txn_2027646,cust_111,209.95,2025-08-06 18:58:00
txn_2027647,cust_109,492.64,2025-09-09 16:30:00
txn_2027648,cust_103,184.26,2025-04-19 15:02:00
txn_2027649,cust_106,445.87,2025-04-24 11:22:00
txn_2027650,cust_104,550.78,2025-05-16 09:19:00
txn_2027651,cust_101,540.84,2025-07-25 11:43:00
txn_2027651,cust_103,69.68,2025-08-16 12:34:00
txn_2027653,cust_109,375.25,2025-03-27 14:55:00
txn_2027654,cust_114,,2025-02-08 19:50:00
txn_2027655,cust_110,448.96,2025-03-09 11:50:00
txn_2027656,cust_105,235.92,2025-02-12 15:37:00
txn_2027657,cust_107,294.4,2025-03-23 11:25:00
txn_2027658,cust_102,314.22,2025-08-29 11:33:00
txn_2027659,cust_100,,2025-07-12 20:59:00
txn_2027660,cust_105,569.34,
txn_2027661,cust_106,invalid_price,2025-07-14 10:13:00
txn_2027662,cust_109,143.74,2025-07-11 13:22:00
txn_2027663,cust_103,569.32,2025-08-29 19:11:00
txn_2027664,cust_100,280.47,2025-01-25 09:00:00
txn_2027665,cust_104,invalid_price,2025-02-01 12:14:00
txn_2027666,cust_103,invalid_price,2025-07-27 21:53:00
txn_2027667,cust_113,132.75,2025-06-27 14:10:00
txn_2027668,cust_100,371.68,2025-08-25 10:38:00
txn_2027669,cust_113,597.68,2025-01-10 11:50:00
txn_2027670,cust_105,183.43,2025-05-06 12:23:00
txn_2027671,cust_107,,2025-08-10 15:05:00
txn_2027672,cust_109,96.19,2025-05-06 13:34:00
txn_2027673,cust_112,596.22,2025-04-21 22:34:00
txn_2027674,cust_104,208.43,2025-04-23 18:34:00
txn_2027675,cust_103,467.81,2025-02-05 12:27:00
txn_2027676,cust_104,499.53,2025-03-25 11:55:00
txn_2027677,cust_106,571.69,2025-05-09 12:57:00
txn_2027678,cust_105,invalid_price,2025-05-05 12:13:00
txn_2027679,cust_102,237.28,2025-05-17 08:39:00
txn_2027680,cust_104,invalid_price,2025-04-17 18:49:00
txn_2027681,cust_106,375.82,2025-09-11 21:36:00
txn_2027682,cust_114,,2025-05-20 12:51:00
txn_2027683,cust_105,68.12,
txn_2027684,cust_112,134.12,2025-02-18 12:05:00
txn_2027685,cust_113,338.28,2025-03-23 12:36:00
txn_2027686,cust_110,179.96,2025-03-22 18:56:00
txn_2027687,cust_102,211.25,
txn_2027688,cust_105,71.8,2025-01-18 10:23:00
txn_2027689,cust_109,402.06,2025-06-11 16:28:00
txn_2027690,cust_114,171.16,2025-05-04 21:28:00
txn_2027691,cust_100,480.98,2025-03-18 16:45:00
txn_2027692,cust_105,521.29,2025-01-28 09:11:00
txn_2027693,cust_110,445.85,2025-03-28 18:17:00
txn_2027694,cust_103,60.19,2025-02-05 22:57:00
txn_2027695,cust_103,474.81,2025-02-08 12:26:00
txn_2027696,cust_109,506.14,2025-03-17 15:17:00
txn_2027697,cust_101,,2025-02-23 09:54:00
txn_2027698,cust_109,92.28,2025-02-08 17:46:00
txn_2027699,cust_111,408.21,2025-03-20 17:48:00
txn_2027700,cust_103,78.43,2025-01-10 18:39:00
txn_2027701,cust_105,325.55,2025-08-05 16:22:00
txn_2027702,cust_114,153.73,2025-05-31 22:24:00
txn_2027703,cust_102,79.5,2025-08-10 22:26:00
txn_2027704,cust_108,,2025-01-28 13:00:00
txn_2027705,cust_107,564.33,2025-04-18 16:01:00
txn_2027706,cust_106,invalid_price,2025-09-12 16:47:00
txn_2027707,cust_108,410.46,2025-02-18 09:33:00
txn_2027708,cust_112,439.55,2025-04-18 17:47:00
txn_2027709,cust_113,382.86,
txn_2027710,cust_100,405.41,2025-08-28 13:22:00
txn_2027711,cust_105,180.52,2025-06-13 20:35:00
txn_2027712,cust_104,575.37,2025-02-02 22:18:00
txn_2027713,cust_109,,2025-04-13 09:27:00
txn_2027714,cust_104,121.4,2025-07-13 21:50:00
txn_2027715,cust_108,67.97,2025-02-19 12:14:00
txn_2027716,cust_112,199.66,2025-01-11 14:02:00
txn_2027717,cust_113,392.41,2025-01-14 21:37:00
txn_2027718,cust_106,75.43,2025-02-20 14:37:00
txn_2027719,cust_114,89.3,2025-03-07 22:41:00
txn_2027720,cust_103,347.31,2025-07-25 12:05:00
txn_2027721,cust_105,502.11,2025-05-12 09:14:00
txn_2027721,cust_106,419.37,2025-04-18 17:38:00
txn_2027723,cust_108,360.44,2025-04-24 16:02:00
txn_2027724,cust_101,494.42,2025-07-06 14:09:00
txn_2027725,cust_107,334.47,2025-01-07 16:09:00
txn_2027726,cust_105,218.4,2025-07-08 20:04:00
txn_2027727,cust_110,,2025-02-22 09:21:00
txn_2027728,cust_106,201.98,2025-07-05 18:52:00
txn_2027729,cust_110,523.9,2025-08-31 22:57:00
txn_2027730,cust_110,387.05,2025-08-15 10:05:00
txn_2027731,cust_104,417.61,2025-04-13 16:48:00
txn_2027732,cust_114,405.17,2025-01-10 10:51:00
txn_2027733,cust_109,,2025-08-23 15:03:00
txn_2027734,cust_102,563.33,
txn_2027735,cust_113,115.71,2025-03-31 20:22:00
txn_2027736,cust_112,405.99,2025-08-08 14:27:00
txn_2027737,cust_101,58.1,2025-03-04 13:06:00
txn_2027738,cust_110,,2025-09-05 15:48:00
txn_2027739,cust_111,378.82,2025-06-05 20:38:00
txn_2027740,cust_104,130.94,2025-04-11 12:02:00
txn_2027741,cust_106,invalid_price,2025-02-03 12:06:00
txn_2027742,cust_113,223.72,2025-01-12 16:40:00
txn_2027743,cust_102,73.95,2025-05-29 17:47:00
txn_2027744,cust_112,372.25,2025-04-28 08:58:00
txn_2027745,cust_101,137.56,2025-01-04 14:46:00
txn_2027746,cust_110,467.05,2025-03-25 11:53:00
txn_2027747,cust_108,390.54,
txn_2027748,cust_100,265.26,
txn_2027748,cust_106,332.56,2025-02-25 14:32:00
txn_2027750,cust_109,284.24,2025-07-27 13:00:00
txn_2027751,cust_108,105.84,2025-03-12 18:06:00
txn_2027752,cust_109,,2025-01-16 18:27:00
txn_2027753,cust_103,114.24,2025-08-07 10:22:00
txn_2027754,cust_111,247.43,2025-02-18 08:48:00
txn_2027755,cust_109,471.67,2025-06-28 11:42:00
txn_2027756,cust_101,105.08,2025-07-05 20:48:00
txn_2027757,cust_108,,2025-03-18 18:31:00
txn_2027758,cust_104,189.2,2025-07-25 11:55:00
txn_2027759,cust_100,483.76,2025-06-11 18:48:00
txn_2027760,cust_109,488.83,2025-01-25 12:04:00
txn_2027761,cust_113,193.55,2025-01-08 12:27:00
txn_2027762,cust_107,591.81,2025-05-30 11:09:00
txn_2027763,cust_101,87.51,2025-03-20 15:48:00
txn_2027764,cust_103,58.18,2025-03-01 19:27:00
txn_2027765,cust_111,270.48,2025-02-13 11:56:00
txn_2027766,cust_114,398.63,2025-05-12 21:41:00
txn_2027767,cust_106,-100.0,2025-01-29 10:27:00
txn_2027768,cust_114,278.06,2025-01-30 14:27:00
txn_2027769,cust_104,136.65,2025-04-20 11:53:00
txn_2027770,cust_113,527.2,2025-04-02 08:03:00
txn_2027770,cust_107,201.01,2025-05-15 12:31:00
txn_2027772,cust_104,474.37,2025-01-22 10:55:00
txn_2027773,cust_105,,2025-02-03 16:55:00
txn_2027774,cust_102,473.37,2025-04-22 09:35:00
txn_2027775,cust_111,203.84,2025-03-04 21:35:00
txn_2027776,cust_102,353.99,2025-02-05 21:30:00
txn_2027777,cust_103,249.12,2025-08-14 22:30:00
txn_2027778,cust_108,154.33,
txn_2027779,cust_107,529.41,2025-07-31 10:51:00
txn_2027780,cust_107,173.97,2025-06-11 18:04:00
txn_2027781,cust_114,508.17,2025-05-29 17:21:00
txn_2027782,cust_107,157.48,2025-02-09 09:46:00
txn_2027783,cust_111,524.28,2025-01-20 16:45:00
txn_2027784,cust_104,357.6,2025-06-22 19:56:00
txn_2027785,cust_107,374.29,2025-02-01 09:11:00
txn_2027786,cust_112,166.56,
txn_2027787,cust_114,229.45,2025-05-05 22:16:00
txn_2027787,cust_106,101.74,2025-03-22 11:18:00
txn_2027789,cust_105,138.81,2025-05-26 18:19:00
txn_2027790,cust_114,531.09,
txn_2027791,cust_114,544.85,2025-01-19 12:54:00
txn_2027792,cust_103,254.96,2025-03-30 08:42:00
txn_2027792,cust_107,403.97,2025-05-08 09:54:00
txn_2027794,cust_103,419.35,2025-05-09 20:23:00
txn_2027795,cust_108,-100.0,2025-04-05 12:17:00
txn_2027796,cust_114,188.14,2025-03-06 10:34:00
txn_2027797,cust_111,250.22,2025-08-26 12:33:00
txn_2027798,cust_102,559.61,
txn_2027799,cust_110,557.08,2025-02-17 16:23:00
txn_2027800,cust_107,-100.0,2025-04-16 21:33:00
txn_2027801,cust_111,444.26,
txn_2027802,cust_104,292.06,2025-06-26 11:32:00
txn_2027803,cust_114,63.0,2025-09-06 10:43:00
txn_2027804,cust_108,68.3,2025-08-20 12:00:00
txn_2027805,cust_114,363.91,2025-05-25 15:41:00
txn_2027806,cust_105,451.04,2025-08-25 20:03:00
txn_2027807,cust_101,252.65,2025-05-28 19:29:00
txn_2027808,cust_109,573.34,2025-04-10 12:24:00
txn_2027809,cust_102,275.97,2025-05-20 10:56:00
txn_2027810,cust_104,invalid_price,2025-07-13 16:10:00
txn_2027811,cust_111,179.79,2025-03-21 17:41:00
txn_2027812,cust_110,93.04,2025-08-24 12:19:00
txn_2027812,cust_111,477.42,2025-04-15 17:21:00
txn_2027814,cust_108,206.38,2025-04-18 08:06:00
txn_2027815,cust_108,497.13,2025-02-04 11:40:00
txn_2027816,cust_102,475.16,2025-05-19 16:04:00
txn_2027817,cust_105,520.34,2025-05-19 20:38:00
txn_2027818,cust_110,,2025-02-28 21:36:00
txn_2027819,cust_106,172.02,2025-01-31 11:52:00
txn_2027820,cust_100,485.91,2025-05-03 19:34:00
txn_2027821,cust_113,323.75,2025-06-07 22:00:00
txn_2027822,cust_101,62.5,2025-03-02 10:40:00
txn_2027823,cust_109,167.46,2025-06-02 13:22:00
txn_2027824,cust_110,241.36,2025-07-16 22:03:00
txn_2027825,cust_102,304.74,2025-09-14 19:50:00
txn_2027826,cust_112,407.22,2025-09-13 17:51:00
txn_2027827,cust_105,123.28,2025-04-15 16:51:00
txn_2027828,cust_112,574.49,2025-05-03 20:15:00
txn_2027829,cust_110,315.17,2025-06-04 15:14:00
txn_2027830,cust_100,191.73,2025-04-28 20:34:00
txn_2027831,cust_113,129.32,2025-05-24 09:09:00
txn_2027832,cust_111,105.4,2025-05-09 12:07:00
txn_2027833,cust_101,54.0,2025-09-09 20:11:00
txn_2027834,cust_107,392.31,2025-04-08 15:53:00
txn_2027835,cust_111,196.35,2025-06-28 22:03:00
txn_2027836,cust_113,-100.0,2025-06-12 18:00:00
txn_2027837,cust_110,167.56,2025-07-18 18:59:00
txn_2027838,cust_112,389.15,2025-06-10 14:41:00
txn_2027839,cust_106,,2025-08-21 17:39:00
txn_2027840,cust_103,309.32,2025-07-16 13:48:00
txn_2027840,cust_114,173.31,2025-03-22 08:00:00
txn_2027842,cust_101,251.14,2025-03-12 21:04:00
txn_2027843,cust_103,175.01,2025-04-07 17:11:00
txn_2027844,cust_108,198.62,
txn_2027845,cust_103,589.2,2025-01-23 18:39:00
txn_2027846,cust_103,262.06,2025-07-18 11:30:00
txn_2027847,cust_103,509.24,2025-01-08 18:54:00
txn_2027848,cust_106,290.19,
txn_2027849,cust_101,346.76,2025-09-03 22:44:00
txn_2027850,cust_102,invalid_price,2025-02-24 15:28:00
txn_2027851,cust_109,,2025-03-29 11:57:00
txn_2027852,cust_100,182.74,2025-02-18 12:04:00
txn_2027853,cust_113,111.3,2025-08-31 15:45:00
txn_2027854,cust_105,385.87,2025-08-04 19:15:00
txn_2027855,cust_104,532.52,2025-08-24 09:14:00
txn_2027856,cust_102,210.57,2025-03-08 21:36:00
txn_2027857,cust_103,522.34,2025-07-08 22:23:00
txn_2027858,cust_109,180.64,
txn_2027859,cust_112,,2025-02-22 21:37:00
txn_2027860,cust_107,452.27,
txn_2027861,cust_103,489.7,
txn_2027862,cust_107,281.87,2025-07-06 16:24:00
txn_2027863,cust_100,407.58,
txn_2027864,cust_103,280.88,2025-08-07 20:30:00
txn_2027865,cust_102,544.6,2025-07-29 16:37:00
txn_2027866,cust_106,344.91,2025-03-03 22:07:00
txn_2027867,cust_106,594.79,2025-01-19 18:50:00
txn_2027868,cust_110,,2025-08-06 19:28:00
txn_2027869,cust_109,537.41,2025-06-18 17:22:00
txn_2027870,cust_105,448.54,2025-08-16 09:13:00
txn_2027871,cust_104,-100.0,2025-03-17 22:41:00
txn_2027872,cust_114,414.12,2025-09-08 19:16:00
txn_2027873,cust_114,206.45,2025-06-14 18:06:00
txn_2027873,cust_102,83.66,2025-07-18 08:11:00
txn_2027875,cust_109,343.18,2025-04-26 09:04:00
txn_2027876,cust_113,578.46,2025-04-02 11:15:00
txn_2027877,cust_105,invalid_price,2025-08-18 09:52:00
txn_2027878,cust_103,321.9,2025-06-22 12:44:00
txn_2027879,cust_104,355.88,2025-04-22 13:20:00
txn_2027880,cust_114,322.97,2025-07-19 12:17:00
txn_2027881,cust_104,297.97,2025-02-05 16:04:00
txn_2027882,cust_103,420.85,2025-02-08 15:10:00
txn_2027883,cust_108,259.84,2025-07-23 13:32:00
txn_2027884,cust_114,invalid_price,2025-03-26 18:57:00
txn_2027885,cust_112,494.44,2025-03-18 14:24:00
txn_2027886,cust_102,405.74,2025-08-29 13:22:00
txn_2027887,cust_107,invalid_price,2025-07-14 20:20:00
txn_2027888,cust_100,478.19,2025-02-01 12:38:00
txn_2027889,cust_110,269.71,2025-08-25 12:53:00
txn_2027890,cust_101,279.7,2025-02-24 11:16:00
txn_2027891,cust_107,107.32,2025-06-12 11:11:00
txn_2027892,cust_112,157.45,2025-06-04 09:08:00
txn_2027893,cust_111,invalid_price,2025-09-08 13:08:00
txn_2027894,cust_106,128.42,2025-03-19 10:38:00
txn_2027895,cust_100,384.5,2025-02-22 22:04:00
txn_2027896,cust_101,,2025-04-26 15:41:00
txn_2027897,cust_105,598.82,2025-07-29 17:00:00
txn_2027898,cust_114,192.28,2025-01-12 09:48:00
txn_2027899,cust_103,-100.0,2025-06-02 20:57:00
txn_2027900,cust_106,283.24,2025-08-31 12:00:00
txn_2027901,cust_109,126.34,2025-05-20 09:54:00
txn_2027902,cust_113,269.47,2025-05-14 11:20:00
txn_2027903,cust_102,116.57,2025-01-20 20:41:00
txn_2027904,cust_113,324.61,2025-01-26 08:11:00
txn_2027905,cust_101,398.01,2025-04-14 22:48:00
txn_2027906,cust_100,324.24,
txn_2027907,cust_102,invalid_price,2025-02-12 15:11:00
txn_2027908,cust_101,527.54,2025-06-28 19:55:00
txn_2027909,cust_106,215.93,2025-02-09 19:29:00
txn_2027910,cust_109,297.96,2025-04-20 13:37:00
txn_2027911,cust_108,276.09,2025-05-08 20:53:00
txn_2027911,cust_105,475.63,2025-01-23 17:00:00
txn_2027913,cust_101,516.0,2025-01-21 11:11:00
txn_2027914,cust_104,591.73,2025-08-04 09:48:00
txn_2027915,cust_107,348.83,2025-08-28 11:29:00
txn_2027916,cust_112,467.78,2025-05-29 20:37:00
txn_2027917,cust_105,292.12,2025-09-07 14:55:00
txn_2027917,cust_113,349.4,2025-08-20 18:15:00
txn_2027919,cust_104,451.53,2025-03-14 21:04:00
txn_2027920,cust_112,442.69,2025-04-17 15:33:00
txn_2027921,cust_104,86.3,2025-05-15 14:48:00
txn_2027921,cust_105,414.81,2025-03-14 19:44:00
txn_2027923,cust_113,557.97,2025-01-26 10:03:00
txn_2027924,cust_114,449.96,2025-06-03 10:01:00
txn_2027925,cust_103,237.12,2025-08-05 15:00:00
txn_2027926,cust_100,492.12,2025-03-30 08:27:00
txn_2027927,cust_113,-100.0,2025-06-04 15:43:00
txn_2027927,cust_114,445.86,2025-01-05 08:20:00
txn_2027929,cust_111,487.18,2025-05-27 22:23:00
txn_2027930,cust_101,237.55,2025-01-22 22:46:00
txn_2027931,cust_100,485.88,2025-05-10 08:35:00
txn_2027932,cust_104,426.16,2025-03-18 14:22:00
txn_2027933,cust_102,66.96,2025-04-22 21:44:00
txn_2027934,cust_103,547.98,2025-01-04 11:04:00
txn_2027935,cust_101,189.51,2025-05-22 21:52:00
txn_2027936,cust_111,300.82,2025-08-26 16:51:00
txn_2027937,cust_112,324.85,2025-03-31 13:39:00
txn_2027938,cust_104,567.41,2025-05-08 14:58:00
txn_2027939,cust_110,529.75,2025-04-26 13:35:00
txn_2027940,cust_114,354.27,2025-06-07 16:46:00
txn_2027941,cust_112,501.01,2025-01-20 16:52:00
txn_2027942,cust_107,invalid_price,2025-09-15 22:48:00
txn_2027943,cust_100,106.95,2025-03-24 15:57:00
txn_2027944,cust_104,145.1,2025-09-14 11:42:00
txn_2027945,cust_109,301.44,2025-03-18 13:38:00
txn_2027946,cust_105,168.25,2025-05-19 22:47:00
txn_2027946,cust_107,412.42,2025-03-11 17:14:00
txn_2027948,cust_101,95.67,2025-03-14 15:14:00
txn_2027949,cust_101,85.48,2025-09-11 08:59:00
txn_2027950,cust_107,392.35,2025-01-31 08:31:00
